0 0 1
0 0.1 1.10517
0 0.2 1.2214
0 0.3 1.34986
0 0.4 1.49182
0 0.5 1.64872
0 0.6 1.82212
0 0.7 2.01375
0 0.8 2.22554
0 0.9 2.4596
0 1 2.71828

0.001 0 1.001
0.001 0.1 1.10628
0.001 0.2 1.22263
0.001 0.3 1.35121
0.001 0.4 1.49332
0.001 0.5 1.65037
0.001 0.6 1.82394
0.001 0.7 2.01577
0.001 0.8 2.22777
0.001 0.9 2.46206
0.001 1 2.721

0.002 0 1.002
0.002 0.1 1.10738
0.002 0.2 1.22385
0.002 0.3 1.35256
0.002 0.4 1.49481
0.002 0.5 1.65202
0.002 0.6 1.82577
0.002 0.7 2.01779
0.002 0.8 2.23
0.002 0.9 2.46453
0.002 1 2.72372

0.003 0 1.003
0.003 0.1 1.10849
0.003 0.2 1.22507
0.003 0.3 1.35392
0.003 0.4 1.49631
0.003 0.5 1.65368
0.003 0.6 1.8276
0.003 0.7 2.01981
0.003 0.8 2.23223
0.003 0.9 2.467
0.003 1 2.72645

0.004 0 1.00401
0.004 0.1 1.1096
0.004 0.2 1.2263
0.004 0.3 1.35527
0.004 0.4 1.49781
0.004 0.5 1.65533
0.004 0.6 1.82942
0.004 0.7 2.02183
0.004 0.8 2.23446
0.004 0.9 2.46946
0.004 1 2.72918

0.005 0 1.00501
0.005 0.1 1.11071
0.005 0.2 1.22753
0.005 0.3 1.35663
0.005 0.4 1.4993
0.005 0.5 1.65699
0.005 0.6 1.83126
0.005 0.7 2.02385
0.005 0.8 2.2367
0.005 0.9 2.47194
0.005 1 2.73191

0.006 0 1.00602
0.006 0.1 1.11182
0.006 0.2 1.22876
0.006 0.3 1.35799
0.006 0.4 1.50081
0.006 0.5 1.65865
0.006 0.6 1.83309
0.006 0.7 2.02588
0.006 0.8 2.23894
0.006 0.9 2.47441
0.006 1 2.73464

0.007 0 1.00702
0.007 0.1 1.11294
0.007 0.2 1.22999
0.007 0.3 1.35934
0.007 0.4 1.50231
0.007 0.5 1.66031
0.007 0.6 1.83492
0.007 0.7 2.0279
0.007 0.8 2.24118
0.007 0.9 2.47689
0.007 1 2.73738

0.008 0 1.00803
0.008 0.1 1.11405
0.008 0.2 1.23122
0.008 0.3 1.3607
0.008 0.4 1.50381
0.008 0.5 1.66197
0.008 0.6 1.83676
0.008 0.7 2.02993
0.008 0.8 2.24342
0.008 0.9 2.47936
0.008 1 2.74012

0.009 0 1.00904
0.009 0.1 1.11516
0.009 0.2 1.23245
0.009 0.3 1.36207
0.009 0.4 1.50532
0.009 0.5 1.66363
0.009 0.6 1.8386
0.009 0.7 2.03196
0.009 0.8 2.24567
0.009 0.9 2.48184
0.009 1 2.74286

0.01 0 1.01005
0.01 0.1 1.11628
0.01 0.2 1.23368
0.01 0.3 1.36343
0.01 0.4 1.50682
0.01 0.5 1.6653
0.01 0.6 1.84044
0.01 0.7 2.034
0.01 0.8 2.24791
0.01 0.9 2.48433
0.01 1 2.7456

