0.001 0 1
0.001 0.1 1.10517
0.001 0.2 1.2214
0.001 0.3 1.34986
0.001 0.4 1.49182
0.001 0.5 1.64872
0.001 0.6 1.82212
0.001 0.7 2.01375
0.001 0.8 2.22554
0.001 0.9 2.4596
0.001 1 2.71828

0.002 0 1.001
0.002 0.1 1.10628
0.002 0.2 1.22263
0.002 0.3 1.35121
0.002 0.4 1.49332
0.002 0.5 1.65037
0.002 0.6 1.82394
0.002 0.7 2.01577
0.002 0.8 2.22777
0.002 0.9 2.46207
0.002 1 2.721

0.003 0 1.002
0.003 0.1 1.10739
0.003 0.2 1.22385
0.003 0.3 1.35256
0.003 0.4 1.49482
0.003 0.5 1.65203
0.003 0.6 1.82577
0.003 0.7 2.01779
0.003 0.8 2.23
0.003 0.9 2.46453
0.003 1 2.72372

0.004 0 1.003
0.004 0.1 1.1085
0.004 0.2 1.22508
0.004 0.3 1.35392
0.004 0.4 1.49631
0.004 0.5 1.65368
0.004 0.6 1.8276
0.004 0.7 2.01981
0.004 0.8 2.23224
0.004 0.9 2.467
0.004 1 2.72645

0.005 0 1.00401
0.005 0.1 1.10961
0.005 0.2 1.2263
0.005 0.3 1.35528
0.005 0.4 1.49781
0.005 0.5 1.65534
0.005 0.6 1.82943
0.005 0.7 2.02183
0.005 0.8 2.23447
0.005 0.9 2.46947
0.005 1 2.72918

0.006 0 1.00501
0.006 0.1 1.11072
0.006 0.2 1.22753
0.006 0.3 1.35663
0.006 0.4 1.49931
0.006 0.5 1.657
0.006 0.6 1.83126
0.006 0.7 2.02386
0.006 0.8 2.23671
0.006 0.9 2.47194
0.006 1 2.73191

0.007 0 1.00602
0.007 0.1 1.11183
0.007 0.2 1.22876
0.007 0.3 1.35799
0.007 0.4 1.50081
0.007 0.5 1.65866
0.007 0.6 1.8331
0.007 0.7 2.02589
0.007 0.8 2.23895
0.007 0.9 2.47442
0.007 1 2.73464

0.008 0 1.00702
0.008 0.1 1.11294
0.008 0.2 1.22999
0.008 0.3 1.35935
0.008 0.4 1.50232
0.008 0.5 1.66032
0.008 0.6 1.83494
0.008 0.7 2.02792
0.008 0.8 2.24119
0.008 0.9 2.4769
0.008 1 2.73738

0.009 0 1.00803
0.009 0.1 1.11406
0.009 0.2 1.23123
0.009 0.3 1.36072
0.009 0.4 1.50382
0.009 0.5 1.66198
0.009 0.6 1.83677
0.009 0.7 2.02995
0.009 0.8 2.24344
0.009 0.9 2.47938
0.009 1 2.74012

0.01 0 1.00904
0.01 0.1 1.11517
0.01 0.2 1.23246
0.01 0.3 1.36208
0.01 0.4 1.50533
0.01 0.5 1.66365
0.01 0.6 1.83861
0.01 0.7 2.03198
0.01 0.8 2.24569
0.01 0.9 2.48186
0.01 1 2.74286

0.011 0 1.01005
0.011 0.1 1.11629
0.011 0.2 1.23369
0.011 0.3 1.36344
0.011 0.4 1.50684
0.011 0.5 1.66531
0.011 0.6 1.84046
0.011 0.7 2.03402
0.011 0.8 2.24794
0.011 0.9 2.48434
0.011 1 2.7456

0.012 0 1.01106
0.012 0.1 1.11741
0.012 0.2 1.23493
0.012 0.3 1.36481
0.012 0.4 1.50835
0.012 0.5 1.66698
0.012 0.6 1.8423
0.012 0.7 2.03606
0.012 0.8 2.25019
0.012 0.9 2.48683
0.012 1 2.74835

0.013 0 1.01207
0.013 0.1 1.11853
0.013 0.2 1.23617
0.013 0.3 1.36618
0.013 0.4 1.50986
0.013 0.5 1.66865
0.013 0.6 1.84415
0.013 0.7 2.03809
0.013 0.8 2.25244
0.013 0.9 2.48932
0.013 1 2.7511

0.014 0 1.01308
0.014 0.1 1.11965
0.014 0.2 1.2374
0.014 0.3 1.36754
0.014 0.4 1.51137
0.014 0.5 1.67032
0.014 0.6 1.84599
0.014 0.7 2.04014
0.014 0.8 2.2547
0.014 0.9 2.49181
0.014 1 2.75385

0.015 0 1.0141
0.015 0.1 1.12077
0.015 0.2 1.23864
0.015 0.3 1.36891
0.015 0.4 1.51289
0.015 0.5 1.672
0.015 0.6 1.84784
0.015 0.7 2.04218
0.015 0.8 2.25695
0.015 0.9 2.49431
0.015 1 2.75661

0.016 0 1.01511
0.016 0.1 1.12189
0.016 0.2 1.23988
0.016 0.3 1.37029
0.016 0.4 1.5144
0.016 0.5 1.67367
0.016 0.6 1.84969
0.016 0.7 2.04423
0.016 0.8 2.25921
0.016 0.9 2.4968
0.016 1 2.75936

0.017 0 1.01613
0.017 0.1 1.12301
0.017 0.2 1.24113
0.017 0.3 1.37166
0.017 0.4 1.51592
0.017 0.5 1.67535
0.017 0.6 1.85155
0.017 0.7 2.04627
0.017 0.8 2.26148
0.017 0.9 2.4993
0.017 1 2.76212

0.018 0 1.01715
0.018 0.1 1.12414
0.018 0.2 1.24237
0.018 0.3 1.37303
0.018 0.4 1.51744
0.018 0.5 1.67703
0.018 0.6 1.8534
0.018 0.7 2.04832
0.018 0.8 2.26374
0.018 0.9 2.50181
0.018 1 2.76489

0.019 0 1.01816
0.019 0.1 1.12526
0.019 0.2 1.24361
0.019 0.3 1.37441
0.019 0.4 1.51896
0.019 0.5 1.67871
0.019 0.6 1.85526
0.019 0.7 2.05037
0.019 0.8 2.26601
0.019 0.9 2.50431
0.019 1 2.76765

0.02 0 1.01918
0.02 0.1 1.12639
0.02 0.2 1.24486
0.02 0.3 1.37578
0.02 0.4 1.52048
0.02 0.5 1.68039
0.02 0.6 1.85712
0.02 0.7 2.05243
0.02 0.8 2.26828
0.02 0.9 2.50682
0.02 1 2.77042

0.021 0 1.0202
0.021 0.1 1.12752
0.021 0.2 1.24611
0.021 0.3 1.37716
0.021 0.4 1.522
0.021 0.5 1.68207
0.021 0.6 1.85898
0.021 0.7 2.05448
0.021 0.8 2.27055
0.021 0.9 2.50933
0.021 1 2.77319

0.022 0 1.02122
0.022 0.1 1.12864
0.022 0.2 1.24735
0.022 0.3 1.37854
0.022 0.4 1.52353
0.022 0.5 1.68376
0.022 0.6 1.86084
0.022 0.7 2.05654
0.022 0.8 2.27282
0.022 0.9 2.51184
0.022 1 2.77597

0.023 0 1.02224
0.023 0.1 1.12977
0.023 0.2 1.2486
0.023 0.3 1.37992
0.023 0.4 1.52505
0.023 0.5 1.68544
0.023 0.6 1.8627
0.023 0.7 2.0586
0.023 0.8 2.2751
0.023 0.9 2.51435
0.023 1 2.77875

0.024 0 1.02327
0.024 0.1 1.1309
0.024 0.2 1.24985
0.024 0.3 1.38131
0.024 0.4 1.52658
0.024 0.5 1.68713
0.024 0.6 1.86457
0.024 0.7 2.06066
0.024 0.8 2.27738
0.024 0.9 2.51687
